customer,contiguous days
76256f56c511a5643e5d1b5cc70fed03cabafc2c53fcd668ce22b21954c647a0,"[2, 5]"
cb61a0158800add14f44f196aa39a634daf0127a1cef31ba4bd656a11730b111,"[3, 4]"
1708af1cd3e010495295de2ef421634089136dccc0ab4e707346a29686a91cab,[8]
01fdc3706d6cbe90b20ecab8e5580dd29bab568876aa8fb72c605301bfa5a269,[6]
9e7d5e4bcee12e9a80f5cb9b1f79ac43550ab85555f97090f55131946570f0de,[8]
6ea3af100147052d40f6d0de417f121cba4204868cc424909b19714876f7ea1f,[6]
d8428a53fcb9f6f7654d9ce315a199458cbed96dcc17584805e076f6f4096900,[8]
dd9c4cc186d6d2e477e64286e4b61029d65114db5f168d279863d44991619419,[2]
de24efbc63acc5dea7a35ebf3a5db86e9a9920345959d4acf64577dd63980104,"[1, 5]"
ed1085360beb0d3d0ca1cd3935f3573871306eff7d7c287302f2da13e8a29f47,[8]
7d61d2e30ff79e08dabb8731fdbdce5efed82b7a29d00122bee76a64e75c0f76,[8]
fcdb39cef97787bf6976d6aa828c4eabfaa98bdc97c87ac7142f00f22a27538c,[8]
b3c86e11f0737e4eda4f628367acc51aac2cc4a283f812adab62616be1017408,[8]
82a28f7adb2e4515cfed8d2aeb5099a2080db1f0066d398df40739dd5759907e,[4]
3bdef9d83ff6c181130a564345c9e84b5a33953f80ccc2b7fad52b6f6004ffda,[8]
ea4453270ac053862132a33cab4d87c3d47a38244b5b0a0cdd66d9143fb3c0e5,"[6, 1]"
97b571bf302f4fc26bfcf26b81133e891a7755ffbca68c8618687257d21d2f52,[8]
b460205202cfd783dcda489959e933a43c47936fa869d9c96713b6e597778aba,"[5, 2]"
9a5f0ca1a1d05e595699926ac2f2ac56035d8ea4b12b75e2eb2c3f29fbb9dbfb,[7]
537c501da881c94b7c4300c96210779ff2179864c6ca81b6b756ce3dbffcd202,[8]
c185b7f2093e32f4c923b4278585fbe1ddaba604ea6a3f4d56c83fc420055343,"[1, 1, 1]"
b922f8826821986244fdd96e274d2c981aa53c9e8d016b224a94c5a3ffd867a1,[8]
597a0eb013e6d5cc74938ee9aacd3e8ef9914e5a745c78cd4d89704522e41d87,[8]
fa56a0f215daa14a949250db89a6142a41663dfb94ebbee4cddb4ea04ec1fea8,[8]
b56ea38a473baebf8ee6c0abfacc00666be123375e9467098f10bd368b2a77f9,[8]
18d9d317f7a06c6571fcf6f7950b3323cd38b97ead04ad735323d55a7b7825ef,[6]
b113a4570c0a5602098ca23088fa826f83151c6465de499b469490d36cc32a81,[6]
e9cd8262c6bd8f1ca782eb918b6b0253fc3005938bdb286e0f80ceeafc841a0f,[8]
7c3fdc3541536e706c23a9c2564649994cbba644bc327dd1274c796974faddac,[8]
ff626d63a72ac3bc029e0cee30b009e2838c822a238e1f408e1d6c99a1ba9741,[8]
4568d2d22b5230b39be2fa95045c21cc0084aa53e9981c341ff800bfd91569d1,[7]
294a929675766af0546e643c2e606c8995dc6286248d9281aba83ae96c87ee85,[8]
44ff5a84e96a5eebcbfb76047f680be54b566b651fe11d01821fe556400d1474,"[1, 1]"
8be4c266b8ab05c21e3cfcb05162926c15953507de7adb5a3ee8074fdfcb6d20,[1]
2c0cea8c311279041abf94ecec82f796c116ffbb8351bacfc4c376a1c9144cf5,[8]
7d539f45ccb0bc17dc5fe141829d76d29c56b7990b750457fcf0703279742ebc,[8]
f4910ecd6aaafa83265dd64577ecb8a9fa78ad6e0d26e27e7e9f7f6ee9f24d56,"[1, 2, 3]"
853072ffccfd09d81c5b4e171689e867ba297bb923a704fd668c3af2c3b4c838,[8]
1e0e785139c3ee24a5fa5f5fd07b8ebc665ba7482b937ecae7b9a46b307d59a6,"[1, 5]"
3b95d60bf053d1c415f0d5a71f9eb7b089a03e8177f65d5d132d90eadbd7c455,"[3, 4]"
ee0820becdefbc44af8a83d0938b0d2aceed9dd54560fcd954c10c373a474a10,[8]
b3fd511dbeca3b82377444804b3fc817c9f47a9220651bb7084701470edbe53d,[8]
c450c50e3632dea4ffd92dfe3f3b54691e093a7f3b1c3cc278f5bb0c485d1ab9,[8]
973218d5bbe31c391d0a82d5095c0d8dbe956e7994b00482f94eeed89007f80f,[7]
c67f7c39613aed242225d922d5dce536c25332ea88861950a05f07c917a605a2,"[3, 2]"
cf7ff0ad88d0b08726eed4eddd1367a7d305fe05f233087ec824f39225c3e43f,"[5, 2]"
1b118b0f1510784088be51cd2f6cb7d8235fb2153754f1abda094ede9a6593ea,[8]
b0e9d218ba119ff7e6314994c1701c9a75097905bb74a57d1434e6900817b236,[8]
843fdf76247e5550398931cab9f3c1c6f5e3536ff8006e5b23f1bb7f4a2ad2b8,[8]
6941fb17fc3f22f050f226e55b9a837c1aaabb6f7b52745b02bdc5a43bf109f5,[8]
1a8d17888c85c9a6ece96b8af50e7940576af0251fffb6816ecdc6f1cfdaefdf,[8]
81ad3201ec91fe3196ec604b14598de000d2ed32d99d1e2500286da2ff5daf98,[8]
90ba2027a30c9ad327d6855a8db21c43a5be9885703b046ad3c28786d5098e51,[8]
ae5ece7afc350b12ccdc940f32ea0a9e3ab7ac32b888bf78c27c5c1a9b8ca015,[8]
778be5ed90ff54fad2fba263852d1ce29ab8bcd853dfce248c4309c0c980b872,[8]
64ccfbda968b21f6126703ef6bd176ec4c9aa6f4df2918178773c7a5940b9230,[8]
a8301e5c5dd68dcb798f6c54174838f30383775ec4238e4a00c8f8c43d81f741,[8]
318d6fc935d271d1b48dae21c568c148491440b2d20f8cd30522239c348854c3,"[2, 1, 3]"
c937389df3c1a690ed639e836989d5183035cefd54bcf28143587f65d6cb42a7,[8]
fd23b6a47d22451563a63bf84200927633bce56f8f588cf214179fa8e6c6646a,[8]
5a81b6aae060ec0a5cd761259b8d490acfa40a4b42bac21e81175ef422c51789,[8]
3ba8d53675370f7d5aa53fd743bb5611bd4c41f7ba4fbc7291e2b36d5ea467e4,[8]
7a895e1e1bf21519c48d6a5f9fcf2b7cb3db591ad5f19515d34497d2796df98e,[8]
a009b32eb6702e60e21d1975946f829603cd1acc05768622247ee41d9b6f0900,[8]
65da70ce91e65c43b8655e8cab2194cb954a3645044d61e05f0782d158f01e24,[7]
c34982ad1d83f31b1ed80dfa54fdce0977fe43c9cb9866826179fb0db9e4eca1,"[1, 2]"
b727d006e55006add720842cf4c8747df8500ff93a6524c3d8423c274272f9fc,"[1, 2]"
82588a8ad159d634bf26d116b2b10d6e4534561f5d8c9d4892802cbbb6ea9c5a,"[2, 2]"
394e9c48e7ad9758cc3a6df6695b1dca9d30176f2bd5f48d5147160320a136c2,[3]
46d854dc0f755053bf09c02397f9c6f6c7175f4b99e96944537982be8f5358fa,"[5, 2]"
2ad1ba4e84169a80fb8fbd3e67be6a006c214f9d5a2180054aeab70bf5e95da6,"[3, 2]"
83f3aa51fd98e638ad4b3397cc3fd7fa7bf163218d2495eee99efe188b542251,"[5, 2]"
d96567d285dd54643625414f913fcc49d87b98b5dce373487e8c8811b2a09b9a,[8]
1e960d1a7ac67f12dd1a1b2b3477d90ca743c502c8c954c62d3ad8b503b23789,[8]
ac59074fda09ab93bcd78631c7fa4ce98ac79667165a41287ba00eae0471b89c,"[1, 2]"
a873c2272857fd5e56536d8a10cd4961c2a319f134ee4a642365422183dccfc3,[8]
7fa6fad57003f82270130f99317f1f28a276395de5c72d6f5b6cb7780d600c63,"[1, 2]"
4b961651386d8026ef2c2ba6a448a1d5dc03edd5b1c2eeb072b84d35311e1c9b,[8]
0bc9c325202715cefc7f2d4e2d8ebc5c1296ec1c710a8ec2c6af06fc31712a2a,[8]
075a80c642d424e99168f6286563cf24ba90f5693bbb21a63610dff1c97a2f8e,"[1, 2, 2]"
71b854a0ec65d3fb06d48e1db66346414e1518697cbe72e6607deddb415f3f1e,[8]
576a1496de6f6a0e0f6b494c4349820cf70bd00624657e35594f5b94fc1d0296,"[4, 3]"
e5a049575b38da72c58be72965d7002647624eacdcb1915fc21ec3d99e899c64,[8]
fd2ba5f9a0d8ce52689a1ad38d5d0b6e749a31aacf88dd4d3a482d7e6f0a9736,"[1, 1, 1]"
c31d5a12e459c4ceccb2f9c6fa80312e83793c665e6c9bf6d826077d97b27025,"[1, 1, 1, 1]"
ba97e645ecb8e475f74c4bf5e30cb615ef4ce09426db569495164255af025ae6,[4]
14cb1a459975aaa67c04dd39e85aad10779b43358ce3fd3d53a29fb44a1178ce,[8]
d5597b90a9c013d9cc72c8d4861b0a6601d016f3bc5635c503b9587db1416eae,[8]
f3d680e1744317a6aaf19845aca589981945b7c1b1cc0abacc3336339eb49c0f,"[1, 2, 1]"
1e90f57f7dca1f896ba7315e51b9542dace9b10af48f5cce41c21600e1dff5a4,[8]
cc4a0effc253cfb874ea318f3b0629290b2d92c2d6b8fbe71f45e0d8f4e5808b,[4]
14b9aa8bdf1417c5038fee0c874b056ea0db4f026bd0537590d0f42e76912261,[8]
a3379eae370901813cdec0a96922a49c91cf90fdb7620d6137d6d1a8662765df,[8]
ec36250ffe4176fed0399fd19d97afa40e5aa1f2ef9ec9d53ed92eb43f15f38a,[8]
c751288e9e61f293d80adaad62fd91b0302e28d9f21b6c1b5ba2d41efb2903d6,"[4, 2]"
66084198246505695f10b392a4ce46986b655f441c87f881688d6a2f40f74044,[8]
fbeb62fc708914f6d301d248b2ea31aeeb6f9c5ac0932fd7a724d798c1dd347f,[4]
97c9fe112465fcfce887e601e705fbd1ac56ec493896984f3f43fab36c18b9ba,"[1, 1, 1]"
12a5e1caf988a72a24a9e578f258d3aa836c65712d493701b9911f866b17c352,"[1, 2]"
0b11b63c0de608e0a761a41ba3387358d559af0a96bb8bd32431d386529c221a,"[1, 6]"
6a0d3ae0700668863c259e9d37a077bf8e1e51736e8f55cdaff513df084d3cd3,[8]
282dcbd70d02ad3cfeec94060f2bf7d7cfe4c28c9d2f9802d3c01523863bb48c,"[2, 2]"
5384ac501adbcac55918de2595ec537f6ad4196f7d2f8436aad638519fe9e07b,[8]
7037655e0cd2af8b76592a4f4b5ac0b7104d77ae1f4ca842d64d36400253469e,[8]
7f5b3afede340fbf48db10ebf54933504858d0ead997fe978642096e6f5254fc,[5]
af48f96b631a3fde5a152bc9606bd9985a45b85451683245c5391d613cefb0c2,"[1, 2, 2]"
f8332cea532bedd62bc1b574a7246fb4d2c09e3aaca01a582fcaef0120c4c178,[8]
7de62042229f61f8a3b47e1acc231b818c168efa29f6a3d57f6cf77f6a2935be,[8]
0273f5246e816634363f9aeb0770601128ab48cac9f984bfa9dd1d21c03deef3,"[1, 6]"
7ae22905eb0b592e1561fd347ad047e6f0bff760f6ab76bbdf73091a965c6a3c,"[2, 1, 3]"
4ab4a77f5b5151cdf96e12e9c85e6b0b34ea0decb0311399dd2ed1c2f90ff4d1,[8]
a29a69c4db275979b2aeb524dbe3199124464b46ad70e6c72cb36b5654e2cc4f,[8]
31848f1a8190b03fd04b943f6d7c9078823af58df2d8783f2d2931063f4bad0a,[8]
a519f2affa0a82cc763325d4611f987e90ba0468416ba84ab426a34e1e4674c4,[8]
2582c4fcab3b4d516dc7d45ed2d7e06871431b045857b75918054da58a24d248,"[4, 3]"
bad823f24dd24e6567f618ae6a352c83fed75b65dbda8f923000c76a04e5080a,[8]
8b381b45582baf9000c174cdc668b9e7c94ba2a024c51511f0a0030d9a99cf00,[8]
0765eb58c9fc29dca2b07bb8eb736d79f1d4cf9bfc7b766a586705a20124f154,"[2, 2, 2]"
bc122078ad7dbabec85cc3b6b6b8e0b23af050578893fe17960ad3398f0b1568,[8]
73b4a1d15582013facbb478ab967c7acb75078ab546e5bd74193c5f07a9fc8c5,[8]
649b8bf353c1e9b1579a4c04eb7e00d810091bfaf0186cc2387158647bc2f40b,[8]
2bfaa9e8e74f1d51619ab1af7a22258d97048f82f9dfa00e1d5e7011b80ebc5a,[8]
d75e4e4d54ec0f0019dfaf9317168e334ba8feb897a7fd05e72441aa7cd68f36,[8]
e5e252c01a22c7da4e141140766ef3cd4738c6a3116b79796451ebbbe0d8fdaf,[8]
5ccf2c980fc8de70aa466b1bd60bc47b5221788df5ad6e1fcf9e599b4ba82a38,[8]
8ef7d5168df18cf6b00d3248164094cc8fe35ac2ff546d33c4774a15e6a82b98,[8]
3882c697206fed05c3f24c0555cb8cc8e8b56c7d02201883cbcfaf28f0a7aad0,"[1, 6]"
b77553655905b96c294be8ec729dd9226fc9097f0cdb17f78ed0d0fda313a7cf,[8]
2045913cb8397ca144d3a1358ab549aee169abdfac05c44e617a7e76d36647b6,[8]
c63db1ee93e838b15e0e83609aff8e083b1cd779b15a4d32c4d40581f7f3beb6,"[2, 2, 1]"
1330a17789deba581e8d789c80fe1f8eafae08eec1d6c03e61df83236c7840eb,[8]
528813dc97c744fd2419260db6911cb9ee7f0897a9150f24968aa5232a699b44,[8]
a8774474558d65e6073b3015c8b1bbaf0f6bf62da2f78dec14d94423d221be63,[3]
9ab086d029e1d42d1c2fb85d1b5e36f019b17bff4f4add7ee44c8672d135fb5b,"[2, 2]"
21bdae8f9a10e3c7f86f3c3d22d1b1acc1e61ac4602f6b3a852363959a91093f,"[2, 1, 2]"
f9ce5eac599c9b3f595fde41b4398a03695285c0ead1eae0173b603a1c81c260,[8]
a8267cbcb143bf206d4b2295e9af5469ff29b31f0e0283ca916272b1f782499c,"[5, 1]"
c762c057cb14e0082d21bdf205f6755486804b428b7ed39fedd48fd6bcab8fec,[8]
0c4ef98b057878b3944af1b0ff527cdbeba5f36c7f3541ee7171553288e60494,[4]
9f6d4a594e4bbc3052458c67a1b26d46881818e300e29763aa9aa987251cf599,[8]
fdf2576a3d37456d070c8f8e5da27107735071ea1098474dc74ecd37f6b0371e,[8]
d890a8d638ade04ac0feb894780bf8f2256a47489a2f555d890f4b1474acc047,[8]
9f1a96ffec62bf504c3b4a2e220bf91dfb8549923446b6f95dccf3db1bdb64d9,[8]
ce210f80a847213a78aacdb908dd98069d330689209ce063c10171c5947c70ab,[7]
9d4a9d0995fb25f992ab9072e61072e92f0dc571bd33a7979fa28d0db2735c61,"[3, 4]"
afbea4d94eac3cadc2cd1fa8d99bd1a42878b17c32bf6c0b4f4e9e8d2d4397f8,[8]
f6c9585ac2cda9c76b2e66e5a6df10521ed47ed1ab3aac51efa53191503c3dbd,"[1, 1, 1, 2]"
eab0ebe38f336db64b483dbbadc175a4e140f2067aa8214ff0725a342659f679,"[5, 2]"
9bc6ef465d01c1a845e30b9375aa99e0137fc12d7960081d0e2ec9a3442d5ba1,[8]
3f3cffe71b6f8a83367ebaeb1430688a0c005e3765fd46b8a2ab841ea01dd1b3,"[2, 1, 3]"
5db8f5437c32c31fe3327537e971af7f02145ec0feddc8b602e5b383ff79ed92,[8]
f77ba18040e9bbdc82861e8298217617bacde9b1c7510b57a15fd3283da99a22,[8]
fd3b0cb6cd2a6db2fb31cb1f290c7fb38274300e11fed6ae84657f625bd5244c,[8]
56f68f0cbf13ab425d639a58489d44785cde9d127fa9918fd8b5e99e595f1f0c,[8]
e0afe7310976cd13dd42ab66ac5df1c0b8e21b42461471f7ae090639b5126cc8,[5]
e5cd78c72a77d1f9756bbad3ad0052cf1d650401c7fae5e825da18bd0c259c42,[8]
2e0fc1384b43a2f2469c467f25145a5acd218d940ef7cc6530205a115e0de6f5,"[5, 2]"
febeeeaa0e332952b1022b8ee387501ee499be56a349e20b201687db1b56dd22,[8]
37499d099018b142e124ef50a9c7386c9d6839b3ec8be65534a803d1cb4014d4,"[1, 3]"
a3dda8a0a9a7da7f99bedbf9893d188c6c242dc60d67519c3ba89b5522f618c7,"[1, 4]"
24722213f0df3bdecb2424cad8016c4da9bcd172a4e9b370c64009970a1561c6,[8]
8c831e15103d39b5e949513c5e034a67b7217267a6a49fae63a9673ffa07c39d,[7]
e4b8a177ceb11bf187080ca6fefc84d130c3f18447cfd431b35ac6917a3c35d9,[8]
94fb7dbb9b0ad4ebfc37d2758b21a9b0e3a26d723760716dd467f57dea7d57b3,[8]
ce0a7ef357daf0a16f9f755553ce98f114964e2ec98016496200d7df30d1d8c9,"[3, 4]"
3d85d4a84a3f5aa386a57bfda2921af090b5ad477eec2c5785ca8ea5abd90d7b,"[2, 5]"
205eb98899dea8001c814eaf0a802a3a04c2b63d0e85140c8edd6b88caa8ab29,"[3, 4]"
8660f28a5ac4112e5bc253cbc6376ce9fbe4ec1c739c786c47eef42c3dddc590,[8]
7d67b6e36d46da0ad9637f8424b31084d6734582bbd4715b9ac9ecbb4d640d37,"[2, 1, 2]"
6c856abe1e611988a71170109bd8650a048c26d0afcf037c8dfd8ee3ebe97262,[7]
71ed5bd7885afda7822524612fcc86b69887b15205bfcf72a2568403a4e09f5b,"[6, 1]"
e67cf787529e6b8bc1b59d762f151c5d5eb7b9461435ee2c69a47e0b33ffe744,"[3, 4]"
757ca4051adfd502f4f3032e859688e6b32fffc39d286e82355b1987888a3ae5,[8]
1747265885638ce0260f768bbfe8388a2e6c31cb9e3394970cf137c49e4de200,[7]
1601550b737f4d9f27ff0a38c8df35ea1ac3a33901159d3ebc5a8d12043675a3,[7]
3bf183f879883ac3602e9e0e1201b8f9f695d669e3fd4f7f28ee25770c98616f,"[5, 2]"
3260d14eb9bbc9d8be177239faf1bf112f0ca0333d47f608e22e19223428a9bd,[8]
6d4b7c29e21ce750f8a7bbfaf2de1f7e64e0227b0f8d6a0742a04bcc29f42ba7,[5]
0750bf4196dc5f36e7274ea449394c588ac1a0d57594c0e3d2abd15a68529cdd,"[4, 3]"
7fff1962b44f5dde398269b66659f92ae6fd6d1e57b9fdd1a1469ba6a8a0afd6,[8]
1b0d1ff6482f337dec03f179f95498bd94407a3afd00a1f6999021e49f723f5f,[4]
96fd1e5c3a824e25d703e2ab97df1c35437605e81cc831571363588f5a1000ce,"[1, 3]"
c0147ba582ad585bdf375d4717ff15e3139e7dc319b9b8d92e1dd9f8baa3bcf6,[8]
525bb730933f1c82c1fd4bcf858497f13ee7c91a8b0e260ad43e49ecee864b32,"[6, 1]"
595058a55ab2372579a525bb0622bb076c887311673e10d4783b123e934096ea,"[1, 1]"
f7a4edbde79ae29e73e472c0e6eb62486e306bd556f266346776687668528d64,[8]
4f6593705c3e18d1d6860deadfbdfebb5bc16259df6ff5962b873d3a0fc0ef4a,[8]
fa56a045d5c6d3d9baae2a48bf0fda9f45949eee22d27944656bad567a96f2e3,[8]
405ad393f66f1f9171c79521fc37e5b9326221bd7c5b73e2e81d2c7f3641bf00,"[2, 5]"
ffb25882b0604370e89e391d9effed5c6baf0bb54459c49f7d41a2b37087986e,[8]
dc2acfa14f5e712643a82bec1aa8555e2438c1c68a497c356916eef7aa3ee328,[8]
2cc7c92732adc89e75253f39c48c202e58c4108d6f125ca0f59719f990ca5562,[8]
a609f09b009cde63836bd419620068f9e1f7e1642b55b5c3bfefe317bc64b1ca,[6]
5fcb429aa5d3f6133b3ac7cee08a6d8471769a0abdc3d449430ce68425bb0def,[8]
1d73300140d1eedb4f91aa641f102b914fa0aaf24d43cad20fefaf0cb70d2a11,[1]
b9b9ba71083d467ccbb8b1d31eb42f8537232b1b4f56812b0e9f6e6cb335ef00,"[1, 2]"
7aa9f4e2f9285a1d2a8ab4ce68a0b0249963d348b19ae44bc660fce03ef82a6a,"[1, 1, 2]"
10856018eaab7f93df7b7d4e4d16451fa4d1c351496ac72f58d12dba273227c0,[1]
878d43751370630f18425c1f42b8f19626aeb42b2383d8e25feaa48da2ab1a78,[8]
4792fd7170feae80e277f57109fc7c4bed23a77b0114607d1415696d36e6a9f8,[5]
18fc8b21391061aec37edc4143b0dd500aff5ab6c8d475127064a45e994d53cb,[8]
0b933e2b716f1b4cdb2ff27e84ab35b56c08079a0f9da32bb77f589aa95e9f7e,"[5, 1]"
085e1701517b6945c9f0bce3a3b8e12d46de687a231687b497a69cf41744be80,[8]
62cae51887cecfba2a3535b6eb747a1516ce52d472bc17149822797a5f2642c7,"[3, 3]"
b5ddca8572e56d3a463033903af3e7f17561c92cc7517c92da06aa7ec83e0b47,"[5, 2]"
91578a93393166dd74ab4eba9ed386b3c3d637bffefeb452638951802a2309fc,[8]
1948873798a742052a9a2e0651130a58ec2025c6709262b76648610465955e22,[8]
d0e4dfda0a038f0a3d25629b9f885df7c11ec9ef3f4597e93012ac4507368420,[8]
d354345fddc77f2ede3048138f53e5c0dc51b90d0a03b71148615c604406ab5c,[8]
8ea8d0783886965da4a22c311a49a0f390216294884a5ca244ce01b61dba076f,[8]
a31610cfe2291b445dcfc9facae093c93db70c132bc4408891accb6dac059961,[6]
c882f5f701f8f1cce3ba454492447af8c544d4c2765d482929dbf3fe09211a8e,[8]
52e006eff03e3b6af8caffae584b20509eb1e1dbd325f2b40819002a29415a5c,[8]
a2da83263b1eb45aa92abd5041b4c01eee9ced91d7ae35a39f07639151370f9f,[8]
015826d83b6fc6d1ff8ce214703f19c1f2ffa8557ada3a693e51c67c8ddb9cfa,[8]
3698f0868475ae651ae866eae7631dd2cdaf76bb9e945257ee04b786d1a9408a,[8]
51b524c6c5601ab6a7754d3ccb1ce1ab60f462edba0c4ebcd7d77bdf6af369ca,"[1, 1, 2]"
646f4514d96000aabdc753fac91165c84e0d89e5f066a86a82fb3728125b963b,"[1, 2]"
98a89c9ad9cb446fa5a714dc8b009bb37312a8df018132ea8c7bc685c80734fa,[8]
068d19c6f699830abf6ba98ee0c3eb1397efbd9bf6cf83def3b4becd426661d1,[8]
cf40306017f0fb8f2758d975568814d772add1aa758381cbea9e122f3bf92f43,[8]
3b88e296013d127946d2d7ef5a0e928df78346f3086c80ea5832139251d24ef1,"[2, 1, 1, 1]"
89451b214af8c10c765997b492a3dca3c3b03a1db856a3ac6864307147482d3b,[8]
84129b0364a2a9107e7fa11505331d8899b1721132fe2981569c73a77f8d22d2,[8]
b03f4fe2b77d6da1818b5faf437dcc781739e1d37c9e7d25c98161cb51aef7fb,"[3, 1]"
c4a59e102cab328651ef926a91dc6fd8b8520491db02fcbc50b8b040e88c05e3,"[2, 5]"
40f19e951a701f8cb94d6e3a90c21bbc480ace87b5087cb0255098322c058cba,[8]
033e500b522e5174666d9d8111eed41880e551ee538f62a65c638586b03c427e,[8]
2b42eece5268ebb8155ea261dcedabf31d6c27bc033700adc7e443be77925e8d,"[2, 5]"
85e034871eba64a692c1af05ded4d190bc4e327d586499e8442672f0bce12862,"[3, 4]"
8451d5a2c40072acf7368ed8f3ce96d6db47ef1a4da0628d354616c02ffc0035,[8]
69701094319ede495ab3ca6fd8a1b52ba8e1b27377d110c2ce5cb7ebdb6f9906,[8]
848e25a15a069ae29c2166ac9802cecc8657ed3cb8d5cdfb6fa23993d443c5af,"[2, 3]"
8dcfec3049cd6dfc01e34a5d85ce03d511e321bdb1f0b8c7c7ac841f7554cf7c,"[4, 3]"
5b978825e3ded19c3946ae2741571eeab586188efb75ca9db8c5f6929958cb2e,[8]
742136498d51386ea28c2c71905c6854a0759856c17707b67947a24548e6f079,[7]
b5e920a3c59f1f0f950232df69281217450c3d7afdb5e1ad7127f5e24d931bc4,[8]
8f5d3a12268e5c73184c75b4f02ad306ce50a02b3cb66cf2a671e87da7305d4e,[8]
e218982699da57a0814bf98b5aa66a2eba80a66574f4af9f0cf0e01b3f08ba76,"[1, 2, 2]"
a2cadd89b009a17b977e95083868a74f6cc929d8a90b03cdfedc0578e00f48eb,[8]
86abe09370d2699216bdf3d6f4ec37d1b91ca3c2c88cb2eb049b7dfa24c46139,[8]
d318290bbad42bc3c0de15ede0b880f1faf425079ab8ea36790cee631bf5ac64,"[4, 3]"
0e3c60987fda184df1c3142351eb157f258c37ca9213367f2b6e48a429eedb62,[8]
f294981bcc83c0970a038039ee0cf2d298da439467c93f4321b421a146a1eaeb,[8]
25dcbf990d6f9003afa92efb6286a8cc1993a1c6f4c2324fe9612ec784da0b4f,[8]
4fba4bd03a244ad629aeb308a49413d5df9e1f7f48e120592bae69e93a1adf97,[8]
89a9fa938a5e3a811ecb5b6388d620bde0335f2fc94393a0e9a8384d4d331c57,[8]
9a4c94430590122a62c570c74c17816726fc5932178fe3b22d655746e76e143d,"[2, 4]"
a4e7d01e43b4a65234458fd93c4f3a599a87fb19dfbea970f5b0e83381dbb6be,[8]
64faf5074d189e54c039010bd88bddaedf0f4dc147ead4f29942621253ac0264,[8]
5a8fc09fc77000bd146213abb4635db61724ea44b6664884db0e5a33c20019a1,"[1, 6]"
91413e05ee6f2e04c9a601be06f50210c797be7e33dd53bf20b8dbf20d930eb5,[8]
7bb22909741477e9554c56a7a299227385a0c6550289f5d8fac3523575e2f206,"[1, 1, 4]"
810baf4e09bc4c3f1ec94de9c41a4204f9c2ff9acc78224be21d79314ac88d32,"[5, 2]"
763d97ef7b51d2f278e5b6c5f8221614e48d872d434a89e26f02118baa390575,[8]
cdc8d1568a20ca4e5bfe619ff4689401cc4e943899eb25671892291d1b9f634f,[6]
6766d01e7fb7949c46d4007f90abe1659bba3f7c6d2e4cde3a4cc351c2e8e161,"[1, 4]"
104251f4439c2b268305c07e7234e94e6b9b3cd89619811737304180ab59d373,"[2, 3]"
783d94d2053c70637bf1142dac0ee76d5d89c296f34ad37a85dfd96727b8108b,[8]
f9f747a938c5b17293d26384c23a1965a71579e31857e30eff8311022ed96daf,"[2, 5]"
dae1a9549b5d79e16c783e0148f510ec2c1207f897ea91413b8251dd444abd23,"[2, 1]"
4e526c7707fb46e06de6c4c914669919210aba660e7ef42f91fa80aca4c808b6,[8]
31310e22daa8a016acce1967672e77ec86b66b75645a84ad8a4537b1cd7d6afe,"[5, 2]"
b13a20518a3f8301ce211fb14e7cb9e8f4a196be9671c426c6180e39ae35c890,[8]
4e742bb7483cc42aedd0ed863cbdf26806f61645bd792006c7c0f5675a90e38d,"[3, 4]"
cfd0188e35f105ed280410e758eea7a9d8f23b848d315750577a0ad899105975,"[2, 1, 3]"
d49b310d12c7bbf2569439621852b6629cda9a59aaaed293e30762e5311dd464,[8]
b581472e0cd3e510832be3f1cf87c44e4518a848c7d782359422fca4880f045f,[8]
6cce4bd6fec5118f9655400fd97100951fb48481ab2a994ee82eb70a8fba00a1,"[1, 6]"
0da7fc900f43b28c33b714a64fe648109976a77ddbb45c2a8f41509d840668b6,[8]
f46e285278ec63dc11e9e23bad698714ca04965e73e248015bdd9acfec4b3b2e,[1]
f96e4b0f604061250bdce7a189265cd7dca9dde0f194d0d55e3e317df021a59c,"[6, 1]"
61da7447f2e73c7c5d98d3ea6726a30a6769c7147a7acaf33764579a4da5f0ec,[8]
4009ac3e55e092c9c01f01e3517c51479392818f3a1b48d30094aea6876eee1a,[8]
1cc00c0a1814db577412b369d457133f7c7beba6c56c0dedc60b5d2a60cb373b,[8]
3446521a41d0936814f5861c203a0f6c74631561b00554af017cb119d36e5962,[8]
c8678170ac8116562e0881363856af2fe5f7903cc90fff2201c7869d9171b1c6,"[2, 1, 1]"
6e4875e71268adb15960f6012921d3c9182e735e604a4c6d08dd426749e952c0,[8]
0f7f54ad5bfa2c34a8a31d3bbba145db4352a4c8383fa03905f9de16035737ab,[8]
50af03756f12b89627de44e9f970b03887a0efc1ac1b73b63b4f5efc69a62b31,[6]
aeba72b3c6bbf728ee6bf54dc91dc24be00eba25cb3ff65b16d58f2943b231ba,[8]
fcbc0deb8284968ed9853ffa309577d257237f165a066d6b4172f4a29352a486,[8]
14b527aae82e79cf9c42ac6fa39f762cbd7f530d3028b9aa2992b248611b18fe,[8]
7dace4821c4cb6df4ece78c2f28bc0e7344d4a60f8f261e4e3f86ecf9465c47d,"[1, 2]"
e90cc3e797ab66b17e83844aceb971491fa654d526ab885457d622e28e5349d6,[8]
0f05c02c7d9f6b3422de676e0ca884043ad4f5fea85fca77c9ec75364a1a66d5,"[1, 2, 3]"
81cf13c773007e713ffa2d3db0617ff0f459c4ab141686a79e21a9593ea64454,[8]
